timestamp,site,it_load_kw,it_capacity_kw,outside_temp_c,cooling_setpoint_c,energy_kwh
2024-02-12 01:00:00,MINI_DC_A,326.58,417,15.9,24.0,428.77
2024-02-12 02:00:00,MINI_DC_A,359.05,417,14.9,24.0,475.75
2024-02-12 03:00:00,MINI_DC_A,155.66,417,19.5,24.0,207.86
2024-02-12 04:00:00,MINI_DC_A,271.4,417,13.8,24.0,364.57
2024-02-12 05:00:00,MINI_DC_A,223.08,417,15.6,24.0,300.77
2024-02-12 06:00:00,MINI_DC_A,149.67,417,17.4,24.0,202.06
2024-02-12 07:00:00,MINI_DC_A,339.21,417,12.9,24.0,457.36
2024-02-12 08:00:00,MINI_DC_A,255.99,417,16.4,24.0,343.87
2024-02-12 09:00:00,MINI_DC_A,254.86,417,18.7,24.0,340.33
2024-02-12 10:00:00,MINI_DC_A,362.78,417,15.1,24.0,480.69
2024-02-12 11:00:00,MINI_DC_A,261.56,417,15.4,24.0,343.41
2024-02-12 12:00:00,MINI_DC_A,243.12,417,13.8,24.0,316.05
2024-02-12 13:00:00,MINI_DC_A,261.18,417,16.1,24.0,336.15
2024-02-12 14:00:00,MINI_DC_A,205.31,417,13.5,24.0,261.78
2024-02-12 15:00:00,MINI_DC_A,343.08,417,15.0,24.0,433.88
2024-02-12 16:00:00,MINI_DC_A,210.05,417,12.2,24.0,263.97
2024-02-12 17:00:00,MINI_DC_A,235.37,417,9.9,24.0,294.61
2024-02-12 18:00:00,MINI_DC_A,369.92,417,14.2,24.0,462.4
2024-02-12 19:00:00,MINI_DC_A,215.08,417,14.1,24.0,269.21
2024-02-12 20:00:00,MINI_DC_A,235.82,417,14.3,24.0,296.35
2024-02-12 21:00:00,MINI_DC_A,301.92,417,16.6,24.0,381.82
2024-02-12 22:00:00,MINI_DC_A,300.72,417,17.1,24.0,383.42
2024-02-12 23:00:00,MINI_DC_A,227.42,417,15.7,24.0,292.7
2024-02-13 00:00:00,MINI_DC_A,310.34,417,16.6,24.0,403.44
2024-02-13 01:00:00,MINI_DC_A,228.81,417,13.8,24.0,300.42
2024-02-13 02:00:00,MINI_DC_A,277.13,417,13.3,24.0,367.19
2024-02-13 03:00:00,MINI_DC_A,352.39,417,16.3,24.0,470.56
2024-02-13 04:00:00,MINI_DC_A,154.89,417,13.1,24.0,208.06
2024-02-13 05:00:00,MINI_DC_A,174.38,417,12.9,24.0,235.11
2024-02-13 06:00:00,MINI_DC_A,317.3,417,21.0,24.0,428.35
2024-02-13 07:00:00,MINI_DC_A,331.02,417,15.4,24.0,446.32
2024-02-13 08:00:00,MINI_DC_A,285.06,417,14.3,24.0,382.92
2024-02-13 09:00:00,MINI_DC_A,309.61,417,14.1,24.0,413.44
2024-02-13 10:00:00,MINI_DC_A,224.28,417,12.4,24.0,297.17
2024-02-13 11:00:00,MINI_DC_A,265.02,417,15.9,24.0,347.96
2024-02-13 12:00:00,MINI_DC_A,186.75,417,14.7,24.0,242.78
2024-02-13 13:00:00,MINI_DC_A,149.19,417,17.2,24.0,192.02
2024-02-13 14:00:00,MINI_DC_A,206.63,417,16.4,24.0,263.45
2024-02-13 15:00:00,MINI_DC_A,170.78,417,14.6,24.0,215.97
2024-02-13 16:00:00,MINI_DC_A,208.77,417,11.4,24.0,262.36
2024-02-13 17:00:00,MINI_DC_A,190.2,417,15.4,24.0,238.08
2024-02-13 18:00:00,MINI_DC_A,234.29,417,15.2,24.0,292.86
2024-02-13 19:00:00,MINI_DC_A,221.16,417,11.0,24.0,276.83
2024-02-13 20:00:00,MINI_DC_A,151.73,417,16.1,24.0,190.68
2024-02-13 21:00:00,MINI_DC_A,319.49,417,13.0,24.0,404.04
2024-02-13 22:00:00,MINI_DC_A,358.91,417,17.4,24.0,457.61
2024-02-13 23:00:00,MINI_DC_A,267.92,417,15.1,24.0,344.83
2024-02-14 00:00:00,MINI_DC_A,323.45,417,14.2,24.0,420.49
2024-02-14 01:00:00,MINI_DC_A,339.58,417,15.9,24.0,445.85
2024-02-14 02:00:00,MINI_DC_A,245.57,417,15.8,24.0,325.38
2024-02-14 03:00:00,MINI_DC_A,330.9,417,15.7,24.0,441.87
2024-02-14 04:00:00,MINI_DC_A,359.07,417,17.2,24.0,482.34
2024-02-14 05:00:00,MINI_DC_A,373.99,417,11.9,24.0,504.24
2024-02-14 06:00:00,MINI_DC_A,167.34,417,16.0,24.0,225.91
2024-02-14 07:00:00,MINI_DC_A,153.79,417,14.1,24.0,207.35
2024-02-14 08:00:00,MINI_DC_A,329.25,417,14.9,24.0,442.28
2024-02-14 09:00:00,MINI_DC_A,342.47,417,18.3,24.0,457.32
2024-02-14 10:00:00,MINI_DC_A,209.23,417,13.9,24.0,277.23
2024-02-14 11:00:00,MINI_DC_A,155.69,417,16.3,24.0,204.41
2024-02-14 12:00:00,MINI_DC_A,206.78,417,17.3,24.0,268.81
2024-02-14 13:00:00,MINI_DC_A,243.45,417,16.5,24.0,313.33
2024-02-14 14:00:00,MINI_DC_A,207.95,417,15.6,24.0,265.14
2024-02-14 15:00:00,MINI_DC_A,243.65,417,15.9,24.0,308.13
2024-02-14 16:00:00,MINI_DC_A,261.2,417,16.6,24.0,328.25
2024-02-14 17:00:00,MINI_DC_A,204.98,417,13.9,24.0,256.57
2024-02-14 18:00:00,MINI_DC_A,180.77,417,15.4,24.0,225.96
2024-02-14 19:00:00,MINI_DC_A,275.71,417,19.9,24.0,345.11
2024-02-14 20:00:00,MINI_DC_A,334.91,417,16.3,24.0,420.89
2024-02-14 21:00:00,MINI_DC_A,368.37,417,15.7,24.0,465.85
2024-02-14 22:00:00,MINI_DC_A,367.87,417,14.7,24.0,469.03
2024-02-14 23:00:00,MINI_DC_A,178.54,417,13.9,24.0,229.79
2024-02-15 00:00:00,MINI_DC_A,184.93,417,16.2,24.0,240.41
2024-02-15 01:00:00,MINI_DC_A,279.93,417,16.3,24.0,367.53
2024-02-15 02:00:00,MINI_DC_A,359.15,417,15.5,24.0,475.88
2024-02-15 03:00:00,MINI_DC_A,275.27,417,21.1,24.0,367.59
2024-02-15 04:00:00,MINI_DC_A,159.45,417,14.2,24.0,214.19
2024-02-15 05:00:00,MINI_DC_A,333.08,417,13.8,24.0,449.09
2024-02-15 06:00:00,MINI_DC_A,263.43,417,14.9,24.0,355.63
2024-02-15 07:00:00,MINI_DC_A,297.99,417,15.5,24.0,401.78
2024-02-15 08:00:00,MINI_DC_A,360.86,417,14.0,24.0,484.75
2024-02-15 09:00:00,MINI_DC_A,188.6,417,16.1,24.0,251.85
2024-02-15 10:00:00,MINI_DC_A,280.72,417,16.3,24.0,371.96
2024-02-15 11:00:00,MINI_DC_A,247.47,417,17.0,24.0,324.92
2024-02-15 12:00:00,MINI_DC_A,169.84,417,14.6,24.0,220.79
2024-02-15 13:00:00,MINI_DC_A,256.58,417,18.3,24.0,330.24
2024-02-15 14:00:00,MINI_DC_A,166.08,417,16.9,24.0,211.75
2024-02-15 15:00:00,MINI_DC_A,359.16,417,21.3,24.0,454.21
2024-02-15 16:00:00,MINI_DC_A,218.13,417,14.2,24.0,274.12
2024-02-15 17:00:00,MINI_DC_A,249.72,417,14.0,24.0,312.57
2024-02-15 18:00:00,MINI_DC_A,189.54,417,15.1,24.0,236.92
2024-02-15 19:00:00,MINI_DC_A,204.05,417,16.3,24.0,255.41
2024-02-15 20:00:00,MINI_DC_A,161.35,417,16.6,24.0,202.77
2024-02-15 21:00:00,MINI_DC_A,295.88,417,16.9,24.0,374.19
2024-02-15 22:00:00,MINI_DC_A,296.28,417,19.9,24.0,377.76
2024-02-15 23:00:00,MINI_DC_A,363.8,417,11.9,24.0,468.23
2024-02-16 00:00:00,MINI_DC_A,346.92,417,12.4,24.0,451.0
2024-02-16 01:00:00,MINI_DC_A,219.38,417,15.6,24.0,288.03
2024-02-16 02:00:00,MINI_DC_A,269.15,417,19.9,24.0,356.62
2024-02-16 03:00:00,MINI_DC_A,159.86,417,17.3,24.0,213.46
2024-02-16 04:00:00,MINI_DC_A,204.33,417,13.9,24.0,274.48
2024-02-16 05:00:00,MINI_DC_A,191.12,417,16.2,24.0,257.69
2024-02-16 06:00:00,MINI_DC_A,289.74,417,15.5,24.0,391.15
2024-02-16 07:00:00,MINI_DC_A,225.16,417,15.4,24.0,303.59
2024-02-16 08:00:00,MINI_DC_A,322.98,417,14.8,24.0,433.85
2024-02-16 09:00:00,MINI_DC_A,280.7,417,16.0,24.0,374.83
2024-02-16 10:00:00,MINI_DC_A,265.67,417,18.0,24.0,352.01
2024-02-16 11:00:00,MINI_DC_A,327.98,417,14.9,24.0,430.62
2024-02-16 12:00:00,MINI_DC_A,244.36,417,17.1,24.0,317.67
2024-02-16 13:00:00,MINI_DC_A,372.25,417,17.4,24.0,479.11
2024-02-16 14:00:00,MINI_DC_A,167.23,417,18.4,24.0,213.22
2024-02-16 15:00:00,MINI_DC_A,174.98,417,14.1,24.0,221.28
2024-02-16 16:00:00,MINI_DC_A,262.39,417,15.9,24.0,329.74
2024-02-16 17:00:00,MINI_DC_A,345.34,417,14.6,24.0,432.26
2024-02-16 18:00:00,MINI_DC_A,286.41,417,16.0,24.0,358.02
2024-02-16 19:00:00,MINI_DC_A,339.17,417,16.0,24.0,424.54
2024-02-16 20:00:00,MINI_DC_A,154.31,417,13.7,24.0,193.92
2024-02-16 21:00:00,MINI_DC_A,195.55,417,16.2,24.0,247.3
2024-02-16 22:00:00,MINI_DC_A,294.66,417,20.2,24.0,375.69
2024-02-16 23:00:00,MINI_DC_A,189.09,417,16.8,24.0,243.37
2024-02-17 00:00:00,MINI_DC_A,307.36,417,13.5,24.0,399.57
2024-02-17 01:00:00,MINI_DC_A,167.41,417,14.2,24.0,219.8
2024-02-17 02:00:00,MINI_DC_A,321.22,417,16.0,24.0,425.62
2024-02-17 03:00:00,MINI_DC_A,212.99,417,14.2,24.0,284.42
2024-02-17 04:00:00,MINI_DC_A,308.37,417,18.5,24.0,414.24
2024-02-17 05:00:00,MINI_DC_A,216.5,417,13.2,24.0,291.91
2024-02-17 06:00:00,MINI_DC_A,155.01,417,17.0,24.0,209.27
2024-02-17 07:00:00,MINI_DC_A,155.85,417,12.9,24.0,210.13
2024-02-17 08:00:00,MINI_DC_A,313.26,417,15.9,24.0,420.8
2024-02-17 09:00:00,MINI_DC_A,319.45,417,14.0,24.0,426.58
2024-02-17 10:00:00,MINI_DC_A,257.42,417,17.4,24.0,341.09
2024-02-17 11:00:00,MINI_DC_A,220.41,417,18.1,24.0,289.38
2024-02-17 12:00:00,MINI_DC_A,244.83,417,16.7,24.0,318.28
2024-02-17 13:00:00,MINI_DC_A,351.93,417,18.2,24.0,452.96
2024-02-17 14:00:00,MINI_DC_A,164.01,417,11.3,24.0,209.11
2024-02-17 15:00:00,MINI_DC_A,187.39,417,16.3,24.0,236.99
2024-02-17 16:00:00,MINI_DC_A,211.88,417,17.0,24.0,266.27
2024-02-17 17:00:00,MINI_DC_A,321.19,417,17.2,24.0,402.04
2024-02-17 18:00:00,MINI_DC_A,356.78,417,12.3,24.0,445.97
2024-02-17 19:00:00,MINI_DC_A,161.31,417,16.9,24.0,201.91
2024-02-17 20:00:00,MINI_DC_A,164.36,417,17.3,24.0,206.55
2024-02-17 21:00:00,MINI_DC_A,372.1,417,16.3,24.0,470.57
2024-02-17 22:00:00,MINI_DC_A,191.39,417,13.5,24.0,244.02
2024-02-17 23:00:00,MINI_DC_A,260.17,417,14.9,24.0,334.85
2024-02-18 00:00:00,MINI_DC_A,232.35,417,18.7,24.0,302.06
2024-02-18 01:00:00,MINI_DC_A,177.73,417,18.4,24.0,233.35
2024-02-18 02:00:00,MINI_DC_A,304.15,417,17.1,24.0,402.99
2024-02-18 03:00:00,MINI_DC_A,230.71,417,17.6,24.0,308.08
2024-02-18 04:00:00,MINI_DC_A,161.81,417,18.1,24.0,217.36
2024-02-18 05:00:00,MINI_DC_A,161.81,417,17.1,24.0,218.16
2024-02-18 06:00:00,MINI_DC_A,212.02,417,18.6,24.0,286.22
2024-02-18 07:00:00,MINI_DC_A,161.18,417,18.5,24.0,217.32
2024-02-18 08:00:00,MINI_DC_A,337.58,417,21.3,24.0,453.47
2024-02-18 09:00:00,MINI_DC_A,151.4,417,15.2,24.0,202.17
2024-02-18 10:00:00,MINI_DC_A,341.73,417,15.2,24.0,452.79
2024-02-18 11:00:00,MINI_DC_A,271.7,417,10.7,24.0,356.72
2024-02-18 12:00:00,MINI_DC_A,328.4,417,16.9,24.0,426.92
2024-02-18 13:00:00,MINI_DC_A,260.78,417,20.1,24.0,335.63
2024-02-18 14:00:00,MINI_DC_A,180.38,417,18.8,24.0,229.99
2024-02-18 15:00:00,MINI_DC_A,157.82,417,17.9,24.0,199.58
2024-02-18 16:00:00,MINI_DC_A,349.23,417,18.9,24.0,438.88
2024-02-18 17:00:00,MINI_DC_A,303.1,417,17.2,24.0,379.4
2024-02-18 18:00:00,MINI_DC_A,241.95,417,15.6,24.0,302.44
2024-02-18 19:00:00,MINI_DC_A,265.54,417,20.7,24.0,332.38
2024-02-18 20:00:00,MINI_DC_A,220.92,417,17.0,24.0,277.64
2024-02-18 21:00:00,MINI_DC_A,203.48,417,18.5,24.0,257.33
2024-02-18 22:00:00,MINI_DC_A,180.34,417,11.4,24.0,229.93
2024-02-18 23:00:00,MINI_DC_A,284.05,417,11.8,24.0,365.58
2024-02-19 00:00:00,MINI_DC_A,305.09,417,16.7,24.0,396.61
2024-02-19 01:00:00,MINI_DC_A,200.43,417,14.6,24.0,263.15
2024-02-19 02:00:00,MINI_DC_A,147.93,417,16.9,24.0,196.0
2024-02-19 03:00:00,MINI_DC_A,320.77,417,15.4,24.0,428.35
2024-02-19 04:00:00,MINI_DC_A,156.24,417,21.9,24.0,209.88
2024-02-19 05:00:00,MINI_DC_A,162.43,417,18.5,24.0,219.01
2024-02-19 06:00:00,MINI_DC_A,319.36,417,19.3,24.0,431.13
2024-02-19 07:00:00,MINI_DC_A,148.46,417,12.3,24.0,200.17
2024-02-19 08:00:00,MINI_DC_A,373.29,417,18.0,24.0,501.44
2024-02-19 09:00:00,MINI_DC_A,189.41,417,16.0,24.0,252.93
2024-02-19 10:00:00,MINI_DC_A,273.3,417,19.4,24.0,362.12
2024-02-19 11:00:00,MINI_DC_A,327.66,417,17.7,24.0,430.19
2024-02-19 12:00:00,MINI_DC_A,350.65,417,16.3,24.0,455.85
2024-02-19 13:00:00,MINI_DC_A,202.66,417,14.0,24.0,260.84
2024-02-19 14:00:00,MINI_DC_A,214.16,417,16.7,24.0,273.06
2024-02-19 15:00:00,MINI_DC_A,359.69,417,18.8,24.0,454.88
2024-02-19 16:00:00,MINI_DC_A,369.47,417,19.5,24.0,464.32
2024-02-19 17:00:00,MINI_DC_A,269.21,417,15.7,24.0,336.97
2024-02-19 18:00:00,MINI_DC_A,170.56,417,21.4,24.0,213.2
2024-02-19 19:00:00,MINI_DC_A,266.96,417,18.6,24.0,334.16
2024-02-19 20:00:00,MINI_DC_A,359.58,417,14.6,24.0,451.88
2024-02-19 21:00:00,MINI_DC_A,191.36,417,14.2,24.0,242.0
2024-02-19 22:00:00,MINI_DC_A,168.18,417,16.1,24.0,214.43
2024-02-19 23:00:00,MINI_DC_A,312.39,417,15.7,24.0,402.06
2024-02-20 00:00:00,MINI_DC_A,304.63,417,17.6,24.0,396.01
2024-02-20 01:00:00,MINI_DC_A,319.65,417,16.6,24.0,419.68
2024-02-20 02:00:00,MINI_DC_A,310.7,417,16.0,24.0,411.68
2024-02-20 03:00:00,MINI_DC_A,219.91,417,13.5,24.0,293.65
2024-02-20 04:00:00,MINI_DC_A,365.43,417,17.9,24.0,490.88
2024-02-20 05:00:00,MINI_DC_A,298.32,417,13.3,24.0,402.22
2024-02-20 06:00:00,MINI_DC_A,319.37,417,18.8,24.0,431.14
2024-02-20 07:00:00,MINI_DC_A,182.74,417,12.6,24.0,246.38
2024-02-20 08:00:00,MINI_DC_A,269.67,417,13.2,24.0,362.25
2024-02-20 09:00:00,MINI_DC_A,277.04,417,14.8,24.0,369.95
2024-02-20 10:00:00,MINI_DC_A,238.67,417,15.7,24.0,316.24
2024-02-20 11:00:00,MINI_DC_A,280.16,417,15.3,24.0,367.84
2024-02-20 12:00:00,MINI_DC_A,311.13,417,15.6,24.0,404.47
2024-02-20 13:00:00,MINI_DC_A,327.19,417,17.1,24.0,421.12
2024-02-20 14:00:00,MINI_DC_A,169.16,417,14.8,24.0,215.68
2024-02-20 15:00:00,MINI_DC_A,266.91,417,17.1,24.0,337.55
2024-02-20 16:00:00,MINI_DC_A,301.69,417,11.8,24.0,379.13
2024-02-20 17:00:00,MINI_DC_A,281.79,417,14.7,24.0,352.72
2024-02-20 18:00:00,MINI_DC_A,314.3,417,13.1,24.0,392.87
2024-02-20 19:00:00,MINI_DC_A,282.06,417,18.8,24.0,353.05
2024-02-20 20:00:00,MINI_DC_A,223.61,417,15.1,24.0,281.01
2024-02-20 21:00:00,MINI_DC_A,344.13,417,17.8,24.0,435.21
2024-02-20 22:00:00,MINI_DC_A,265.16,417,12.8,24.0,338.07
2024-02-20 23:00:00,MINI_DC_A,157.5,417,19.6,24.0,202.72
2024-02-21 00:00:00,MINI_DC_A,190.22,417,16.9,24.0,247.29
2024-02-21 01:00:00,MINI_DC_A,362.49,417,20.9,24.0,475.93
2024-02-21 02:00:00,MINI_DC_A,199.81,417,16.7,24.0,264.75
2024-02-21 03:00:00,MINI_DC_A,223.54,417,13.7,24.0,298.51
2024-02-21 04:00:00,MINI_DC_A,233.87,417,14.7,24.0,314.16
2024-02-21 05:00:00,MINI_DC_A,330.05,417,16.2,24.0,445.01
2024-02-21 06:00:00,MINI_DC_A,238.18,417,14.7,24.0,321.54
2024-02-21 07:00:00,MINI_DC_A,357.71,417,18.7,24.0,482.3
2024-02-21 08:00:00,MINI_DC_A,265.7,417,16.8,24.0,356.92
2024-02-21 09:00:00,MINI_DC_A,194.51,417,14.8,24.0,259.74
2024-02-21 10:00:00,MINI_DC_A,260.3,417,18.3,24.0,344.9
2024-02-21 11:00:00,MINI_DC_A,302.6,417,16.0,24.0,397.3
2024-02-21 12:00:00,MINI_DC_A,336.12,417,18.2,24.0,436.95
2024-02-21 13:00:00,MINI_DC_A,158.18,417,15.6,24.0,203.59
2024-02-21 14:00:00,MINI_DC_A,360.87,417,17.8,24.0,460.1
2024-02-21 15:00:00,MINI_DC_A,293.27,417,15.9,24.0,370.88
2024-02-21 16:00:00,MINI_DC_A,242.22,417,18.7,24.0,304.4
2024-02-21 17:00:00,MINI_DC_A,168.14,417,13.0,24.0,210.46
2024-02-21 18:00:00,MINI_DC_A,337.83,417,14.2,24.0,422.29
2024-02-21 19:00:00,MINI_DC_A,197.94,417,16.4,24.0,247.77
2024-02-21 20:00:00,MINI_DC_A,195.29,417,15.3,24.0,245.42
2024-02-21 21:00:00,MINI_DC_A,275.15,417,15.8,24.0,347.96
2024-02-21 22:00:00,MINI_DC_A,289.56,417,18.0,24.0,369.19
2024-02-21 23:00:00,MINI_DC_A,180.58,417,15.8,24.0,232.42
2024-02-22 00:00:00,MINI_DC_A,352.94,417,17.5,24.0,458.82
2024-02-22 01:00:00,MINI_DC_A,290.74,417,15.0,24.0,381.72
2024-02-22 02:00:00,MINI_DC_A,292.55,417,12.8,24.0,387.63
2024-02-22 03:00:00,MINI_DC_A,149.73,417,18.4,24.0,199.94
2024-02-22 04:00:00,MINI_DC_A,280.26,417,20.5,24.0,376.47
2024-02-22 05:00:00,MINI_DC_A,232.48,417,17.3,24.0,313.45
2024-02-22 06:00:00,MINI_DC_A,262.86,417,16.7,24.0,354.86
2024-02-22 07:00:00,MINI_DC_A,246.17,417,17.1,24.0,331.91
2024-02-22 08:00:00,MINI_DC_A,203.25,417,19.6,24.0,273.02
2024-02-22 09:00:00,MINI_DC_A,232.02,417,17.3,24.0,309.83
2024-02-22 10:00:00,MINI_DC_A,185.61,417,18.5,24.0,245.93
2024-02-22 11:00:00,MINI_DC_A,213.37,417,18.4,24.0,280.14
2024-02-22 12:00:00,MINI_DC_A,260.46,417,19.0,24.0,338.6
2024-02-22 13:00:00,MINI_DC_A,363.83,417,16.6,24.0,468.27
2024-02-22 14:00:00,MINI_DC_A,304.84,417,15.8,24.0,388.67
2024-02-22 15:00:00,MINI_DC_A,206.13,417,18.0,24.0,260.68
2024-02-22 16:00:00,MINI_DC_A,153.06,417,18.9,24.0,192.35
2024-02-22 17:00:00,MINI_DC_A,301.52,417,19.3,24.0,377.41
2024-02-22 18:00:00,MINI_DC_A,264.43,417,19.9,24.0,330.53
2024-02-22 19:00:00,MINI_DC_A,236.79,417,18.7,24.0,296.39
2024-02-22 20:00:00,MINI_DC_A,168.87,417,15.7,24.0,212.22
2024-02-22 21:00:00,MINI_DC_A,374.28,417,17.3,24.0,473.33
2024-02-22 22:00:00,MINI_DC_A,273.83,417,17.1,24.0,349.14
2024-02-22 23:00:00,MINI_DC_A,335.57,417,16.9,24.0,431.9
2024-02-23 00:00:00,MINI_DC_A,288.13,417,18.1,24.0,374.57
2024-02-23 01:00:00,MINI_DC_A,342.95,417,16.6,24.0,450.28
2024-02-23 02:00:00,MINI_DC_A,337.73,417,16.6,24.0,447.5
2024-02-23 03:00:00,MINI_DC_A,190.59,417,20.8,24.0,254.5
2024-02-23 04:00:00,MINI_DC_A,248.07,417,16.9,24.0,333.23
2024-02-23 05:00:00,MINI_DC_A,184.02,417,19.2,24.0,248.11
2024-02-23 06:00:00,MINI_DC_A,238.23,417,19.3,24.0,321.62
2024-02-23 07:00:00,MINI_DC_A,350.79,417,17.5,24.0,472.97
2024-02-23 08:00:00,MINI_DC_A,174.48,417,16.7,24.0,234.38
2024-02-23 09:00:00,MINI_DC_A,355.42,417,15.3,24.0,474.61
2024-02-23 10:00:00,MINI_DC_A,239.26,417,13.8,24.0,317.02
2024-02-23 11:00:00,MINI_DC_A,363.98,417,18.3,24.0,477.89
2024-02-23 12:00:00,MINI_DC_A,299.02,417,17.8,24.0,388.72
2024-02-23 13:00:00,MINI_DC_A,318.76,417,18.6,24.0,410.26
2024-02-23 14:00:00,MINI_DC_A,179.01,417,16.0,24.0,228.24
2024-02-23 15:00:00,MINI_DC_A,199.29,417,21.1,24.0,252.03
2024-02-23 16:00:00,MINI_DC_A,226.5,417,18.0,24.0,284.65
2024-02-23 17:00:00,MINI_DC_A,333.85,417,16.8,24.0,417.88
2024-02-23 18:00:00,MINI_DC_A,323.21,417,12.9,24.0,404.02
2024-02-23 19:00:00,MINI_DC_A,259.31,417,16.3,24.0,324.58
2024-02-23 20:00:00,MINI_DC_A,343.39,417,18.7,24.0,431.54
2024-02-23 21:00:00,MINI_DC_A,352.86,417,20.0,24.0,446.24
2024-02-23 22:00:00,MINI_DC_A,366.03,417,17.1,24.0,466.69
2024-02-23 23:00:00,MINI_DC_A,359.66,417,20.4,24.0,462.91
2024-02-24 00:00:00,MINI_DC_A,242.85,417,15.3,24.0,315.7
2024-02-24 01:00:00,MINI_DC_A,224.53,417,18.1,24.0,294.79
2024-02-24 02:00:00,MINI_DC_A,201.3,417,18.1,24.0,266.72
2024-02-24 03:00:00,MINI_DC_A,259.84,417,18.5,24.0,346.97
2024-02-24 04:00:00,MINI_DC_A,290.48,417,17.5,24.0,390.2
2024-02-24 05:00:00,MINI_DC_A,244.25,417,17.9,24.0,329.32
2024-02-24 06:00:00,MINI_DC_A,193.95,417,15.2,24.0,261.83
2024-02-24 07:00:00,MINI_DC_A,191.45,417,19.9,24.0,258.13
2024-02-24 08:00:00,MINI_DC_A,320.25,417,19.1,24.0,430.2
2024-02-24 09:00:00,MINI_DC_A,343.86,417,17.9,24.0,459.18
2024-02-24 10:00:00,MINI_DC_A,348.15,417,19.2,24.0,461.3
2024-02-24 11:00:00,MINI_DC_A,329.14,417,20.0,24.0,432.15
2024-02-24 12:00:00,MINI_DC_A,340.06,417,18.4,24.0,442.08
2024-02-24 13:00:00,MINI_DC_A,242.31,417,21.5,24.0,311.87
2024-02-24 14:00:00,MINI_DC_A,316.72,417,18.6,24.0,403.82
2024-02-24 15:00:00,MINI_DC_A,358.55,417,15.5,24.0,453.43
2024-02-24 16:00:00,MINI_DC_A,275.64,417,17.7,24.0,346.4
2024-02-24 17:00:00,MINI_DC_A,197.73,417,19.2,24.0,247.5
2024-02-24 18:00:00,MINI_DC_A,236.9,417,20.0,24.0,296.12
2024-02-24 19:00:00,MINI_DC_A,202.37,417,17.6,24.0,253.3
2024-02-24 20:00:00,MINI_DC_A,330.76,417,15.4,24.0,415.67
2024-02-24 21:00:00,MINI_DC_A,162.03,417,16.8,24.0,204.91
2024-02-24 22:00:00,MINI_DC_A,253.12,417,14.5,24.0,322.73
2024-02-24 23:00:00,MINI_DC_A,248.53,417,18.8,24.0,319.88
2024-02-25 00:00:00,MINI_DC_A,254.18,417,16.5,24.0,330.43
2024-02-25 01:00:00,MINI_DC_A,260.85,417,16.0,24.0,342.48
2024-02-25 02:00:00,MINI_DC_A,333.52,417,19.2,24.0,441.91
2024-02-25 03:00:00,MINI_DC_A,224.25,417,20.6,24.0,299.45
2024-02-25 04:00:00,MINI_DC_A,341.73,417,16.0,24.0,459.05
2024-02-25 05:00:00,MINI_DC_A,279.59,417,17.7,24.0,376.97
2024-02-25 06:00:00,MINI_DC_A,315.48,417,17.0,24.0,425.9
2024-02-25 07:00:00,MINI_DC_A,299.94,417,20.3,24.0,404.4
2024-02-25 08:00:00,MINI_DC_A,263.18,417,17.2,24.0,353.53
2024-02-25 09:00:00,MINI_DC_A,233.4,417,15.3,24.0,311.68
2024-02-25 10:00:00,MINI_DC_A,372.31,417,17.3,24.0,493.31
2024-02-25 11:00:00,MINI_DC_A,153.32,417,19.7,24.0,201.3
2024-02-25 12:00:00,MINI_DC_A,345.65,417,16.9,24.0,449.35
2024-02-25 13:00:00,MINI_DC_A,268.13,417,16.2,24.0,345.1
2024-02-25 14:00:00,MINI_DC_A,332.25,417,17.1,24.0,423.62
2024-02-25 15:00:00,MINI_DC_A,253.38,417,15.4,24.0,320.43
2024-02-25 16:00:00,MINI_DC_A,198.69,417,17.0,24.0,249.69
2024-02-25 17:00:00,MINI_DC_A,293.38,417,16.3,24.0,367.22
2024-02-25 18:00:00,MINI_DC_A,202.66,417,22.1,24.0,253.32
2024-02-25 19:00:00,MINI_DC_A,343.32,417,13.5,24.0,429.74
2024-02-25 20:00:00,MINI_DC_A,261.35,417,15.7,24.0,328.44
2024-02-25 21:00:00,MINI_DC_A,148.73,417,16.2,24.0,188.1
2024-02-25 22:00:00,MINI_DC_A,263.44,417,15.4,24.0,335.89
2024-02-25 23:00:00,MINI_DC_A,227.43,417,18.2,24.0,292.72
2024-02-26 00:00:00,MINI_DC_A,184.47,417,16.1,24.0,239.81
2024-02-26 01:00:00,MINI_DC_A,325.92,417,14.6,24.0,427.92
2024-02-26 02:00:00,MINI_DC_A,236.19,417,17.7,24.0,312.95
2024-02-26 03:00:00,MINI_DC_A,146.57,417,16.9,24.0,195.72
2024-02-26 04:00:00,MINI_DC_A,273.25,417,16.2,24.0,367.06
2024-02-26 05:00:00,MINI_DC_A,208.34,417,20.3,24.0,280.91
2024-02-26 06:00:00,MINI_DC_A,187.58,417,18.4,24.0,253.24
2024-02-26 07:00:00,MINI_DC_A,308.03,417,18.2,24.0,415.32
2024-02-26 08:00:00,MINI_DC_A,167.3,417,18.5,24.0,224.74
2024-02-26 09:00:00,MINI_DC_A,186.08,417,18.4,24.0,248.48
2024-02-26 10:00:00,MINI_DC_A,228.65,417,17.0,24.0,302.96
2024-02-26 11:00:00,MINI_DC_A,193.26,417,16.1,24.0,253.74
2024-02-26 12:00:00,MINI_DC_A,259.94,417,17.7,24.0,337.93
